"Date","Contract","Order","Line","NSN","Price","Qty","Cage","Company"
"2026/03/05","SPE8ED26P0584","","0001","8145-01-586-0408","3,297.00","6","54TC1","SHARKCAGE INC."
"2026/01/15","SPE8ED26P0389","","0001","8145-01-586-0408","3,297.00","50","54TC1","SHARKCAGE INC."
"2025/12/22","SPE8ED26V0106","","0001","8145-01-586-0408","3,297.00","1","54TC1","SHARKCAGE INC."
"2025/12/22","SPE8ED26V0106","","0002","8145-01-586-0408","3,297.00","1","54TC1","SHARKCAGE INC."
"2025/12/17","SPE8ED26V0101","","0001","8145-01-586-0408","3,297.00","2","54TC1","SHARKCAGE INC."
"2025/11/12","SPE8ED26P0151","","0001","8145-01-586-0408","3,297.00","2","54TC1","SHARKCAGE INC."
"2025/11/12","SPE8ED26P0151","","0002","8145-01-586-0408","3,297.00","18","54TC1","SHARKCAGE INC."
"2025/10/16","SPE8ED26V0040","","0001","8145-01-586-0408","3,297.00","1","54TC1","SHARKCAGE INC."
"2025/09/09","SPE8ED25V0673","","0002","8145-01-586-0408","3,297.00","1","54TC1","SHARKCAGE INC."
"2025/09/09","SPE8ED25V0673","","0001","8145-01-586-0408","3,297.00","2","54TC1","SHARKCAGE INC."
"2025/09/02","SPE8ED25V0659","","0001","8145-01-586-0408","3,297.00","2","54TC1","SHARKCAGE INC."
"2025/07/28","SPE8ED25V0606","","0001","8145-01-586-0408","3,297.00","6","54TC1","SHARKCAGE INC."
"2025/06/30","SPE8ED25V0562","","0001","8145-01-586-0408","3,297.00","4","54TC1","SHARKCAGE INC."
"2025/06/16","SPE8ED25V0543","","0001","8145-01-586-0408","3,297.00","10","54TC1","SHARKCAGE INC."
"2025/06/12","SPE8ED25V0538","","0001","8145-01-586-0408","3,297.00","2","54TC1","SHARKCAGE INC."
"2025/05/27","SPE8ED25V0503","","0001","8145-01-586-0408","3,297.00","2","54TC1","SHARKCAGE INC."
"2025/05/22","SPE8ED25P1138","","0001","8145-01-586-0408","3,297.00","7","54TC1","SHARKCAGE INC."
"2025/05/14","SPE8ED25P1093","","0001","8145-01-586-0408","3,297.00","10","54TC1","SHARKCAGE INC."
"2025/05/08","SPE8ED25V0466","","0001","8145-01-586-0408","3,297.00","2","54TC1","SHARKCAGE INC."
"2025/04/16","SPE8ED25V0429","","0001","8145-01-586-0408","3,297.00","1","54TC1","SHARKCAGE INC."
"2025/04/09","SPE8ED25P0892","","0001","8145-01-586-0408","3,297.00","1","54TC1","SHARKCAGE INC."
"2025/03/13","SPE8ED25P0755","","0001","8145-01-586-0408","3,297.00","1","54TC1","SHARKCAGE INC."
"2025/03/13","SPE8ED25P0755","","0002","8145-01-586-0408","3,297.00","1","54TC1","SHARKCAGE INC."
"2025/03/11","SPE8ED25P0739","","0002","8145-01-586-0408","3,297.00","5","54TC1","SHARKCAGE INC."
"2025/03/11","SPE8ED25P0739","","0001","8145-01-586-0408","3,297.00","7","54TC1","SHARKCAGE INC."
"2025/02/25","SPE8ED25P0563","","0001","8145-01-586-0408","3,297.00","1","54TC1","SHARKCAGE INC."
"2025/02/25","SPE8ED25P0563","","0002","8145-01-586-0408","3,297.00","6","54TC1","SHARKCAGE INC."
"2025/02/18","SPE8ED25P0603","","0001","8145-01-586-0408","3,297.00","2","54TC1","SHARKCAGE INC."
"2025/01/21","SPE8ED25V0264","","0001","8145-01-586-0408","3,297.00","2","54TC1","SHARKCAGE INC."
"2024/12/31","SPE8ED25V0237","","0001","8145-01-586-0408","3,297.00","2","54TC1","SHARKCAGE INC."
"2024/12/03","SPE8ED25V0167","","0001","8145-01-586-0408","3,297.00","2","54TC1","SHARKCAGE INC."
"2024/11/22","SPE8ED25P0292","","0001","8145-01-586-0408","3,297.00","16","54TC1","SHARKCAGE INC."
"2024/11/19","SPE8ED25P0270","","0002","8145-01-586-0408","3,297.00","2","54TC1","SHARKCAGE INC."
"2024/11/19","SPE8ED25P0270","","0001","8145-01-586-0408","3,297.00","10","54TC1","SHARKCAGE INC."
"2024/11/05","SPE8ED25P0194","","0001","8145-01-586-0408","3,297.00","20","54TC1","SHARKCAGE INC."
"2024/10/31","SPE8ED25P0178","","0002","8145-01-586-0408","3,297.00","5","54TC1","SHARKCAGE INC."
"2024/10/31","SPE8ED25P0178","","0001","8145-01-586-0408","3,297.00","12","54TC1","SHARKCAGE INC."
"2024/10/28","SPE8ED25V0101","","0001","8145-01-586-0408","3,297.00","4","54TC1","SHARKCAGE INC."
"2024/10/10","SPE8ED25P0093","","0001","8145-01-586-0408","3,297.00","1","54TC1","SHARKCAGE INC."
"2024/10/03","SPE8ED25V0015","","0001","8145-01-586-0408","3,297.00","1","54TC1","SHARKCAGE INC."
"2024/10/01","SPE8ED25V0001","","0001","8145-01-586-0408","3,297.00","4","54TC1","SHARKCAGE INC."
"2024/09/24","SPE8ED24V0598","","0001","8145-01-586-0408","3,297.00","1","54TC1","SHARKCAGE INC."
"2024/09/06","SPE8ED24V0555","","0001","8145-01-586-0408","3,297.00","2","54TC1","SHARKCAGE INC."
"2024/08/26","SPE8ED24V0541","","0001","8145-01-586-0408","3,297.00","3","54TC1","SHARKCAGE INC."
"2024/08/06","SPE8ED24V0490","","0001","8145-01-586-0408","3,297.00","2","54TC1","SHARKCAGE INC."
"2024/07/12","SPE8ED24V0459","","0001","8145-01-586-0408","3,297.00","1","54TC1","SHARKCAGE INC."
"2024/07/12","SPE8ED24V0459","","0002","8145-01-586-0408","3,297.00","2","54TC1","SHARKCAGE INC."
"2024/06/13","SPE8ED24V0416","","0001","8145-01-586-0408","3,297.00","2","54TC1","SHARKCAGE INC."
"2024/06/10","SPE8ED24V0410","","0001","8145-01-586-0408","3,297.00","1","54TC1","SHARKCAGE INC."
"2024/05/28","SPE8ED24V0392","","0001","8145-01-586-0408","3,297.00","1","54TC1","SHARKCAGE INC."
"2024/05/28","SPE8ED24V0388","","0001","8145-01-586-0408","2,687.00","5","54TC1","SHARKCAGE INC."
"2024/01/23","SPE8ED24V0190","","0001","8145-01-586-0408","2,687.00","2","54TC1","SHARKCAGE INC."
"2023/12/05","SPE8ED24V0106","","0001","8145-01-586-0408","2,687.00","2","54TC1","SHARKCAGE INC."
"2023/11/16","SPE8ED24P0230","","0001","8145-01-586-0408","2,687.00","2","54TC1","SHARKCAGE INC."
"2023/11/01","SPE8ED24P0153","","0002","8145-01-586-0408","2,687.00","3","54TC1","SHARKCAGE INC."
"2023/11/01","SPE8ED24P0153","","0001","8145-01-586-0408","2,687.00","7","54TC1","SHARKCAGE INC."
"2023/11/01","SPE8ED24P0153","","0003","8145-01-586-0408","2,687.00","18","54TC1","SHARKCAGE INC."
"2023/10/30","SPE8ED24V0062","","0002","8145-01-586-0408","2,687.00","1","54TC1","SHARKCAGE INC."
"2023/10/30","SPE8ED24V0062","","0001","8145-01-586-0408","2,687.00","3","54TC1","SHARKCAGE INC."
"2023/10/13","SPE8ED24V0027","","0001","8145-01-586-0408","2,687.00","1","54TC1","SHARKCAGE INC."
"2023/10/12","SPE8ED24V0023","","0001","8145-01-586-0408","2,687.00","1","54TC1","SHARKCAGE INC."
"2023/10/12","SPE8ED24V0023","","0002","8145-01-586-0408","2,687.00","4","54TC1","SHARKCAGE INC."
"2023/09/11","SPE8ED23V0624","","0001","8145-01-586-0408","2,687.00","4","54TC1","SHARKCAGE INC."
"2023/09/07","SPE8ED23V0616","","0001","8145-01-586-0408","2,678.00","2","54TC1","SHARKCAGE INC."
"2023/08/28","SPE8ED23V0601","","0001","8145-01-586-0408","2,687.00","10","54TC1","SHARKCAGE INC."
"2023/08/11","SPE8ED23P0976","","0001","8145-01-586-0408","2,687.00","2","54TC1","SHARKCAGE INC."
"2023/07/17","SPE8ED23V0509","","0001","8145-01-586-0408","2,687.00","5","54TC1","SHARKCAGE INC."
"2023/06/12","SPE8ED23V0443","","0001","8145-01-586-0408","2,687.00","2","54TC1","SHARKCAGE INC."
"2023/06/02","SPE8ED23V0430","","0001","8145-01-586-0408","2,687.00","1","54TC1","SHARKCAGE INC."
"2023/05/30","SPE8ED23V0425","","0001","8145-01-586-0408","2,687.00","4","54TC1","SHARKCAGE INC."
"2023/04/07","SPE8ED23V0315","","0001","8145-01-586-0408","2,687.00","1","54TC1","SHARKCAGE INC."
"2023/03/30","SPE8ED23V0299","","0001","8145-01-586-0408","2,687.00","3","54TC1","SHARKCAGE INC."
"2023/03/29","SPE8ED23V0296","","0001","8145-01-586-0408","2,687.00","2","54TC1","SHARKCAGE INC."
"2023/03/13","SPE8ED23V0266","","0001","8145-01-586-0408","2,687.00","2","54TC1","SHARKCAGE INC."
"2023/03/03","SPE8ED23P0515","","0002","8145-01-586-0408","2,687.00","1","54TC1","SHARKCAGE INC."
"2023/03/03","SPE8ED23P0515","","0004","8145-01-586-0408","2,687.00","1","54TC1","SHARKCAGE INC."
"2023/03/03","SPE8ED23P0515","","0003","8145-01-586-0408","2,687.00","2","54TC1","SHARKCAGE INC."
"2023/03/03","SPE8ED23P0515","","0001","8145-01-586-0408","2,687.00","4","54TC1","SHARKCAGE INC."
"2022/12/02","SPE8ED23P0203","","0001","8145-01-586-0408","2,687.00","10","54TC1","SHARKCAGE INC."
"2022/11/16","SPE8ED23P0191","","0001","8145-01-586-0408","2,687.00","12","54TC1","SHARKCAGE INC."
"2022/11/01","SPE8ED23P0124","","0001","8145-01-586-0408","2,687.00","5","54TC1","SHARKCAGE INC."
"2022/10/20","SPE8ED23V0037","","0001","8145-01-586-0408","2,687.00","3","54TC1","SHARKCAGE INC."
"2022/10/12","SPE8ED23V0018","","0001","8145-01-586-0408","2,687.00","1","54TC1","SHARKCAGE INC."
"2022/10/12","SPE8ED23V0018","","0002","8145-01-586-0408","2,687.00","1","54TC1","SHARKCAGE INC."
"2022/10/12","SPE8ED23V0018","","0003","8145-01-586-0408","2,687.00","1","54TC1","SHARKCAGE INC."
