"Date","Contract","Order","Line","NSN","Price","Qty","Cage","Company"
"2026/01/27","SPE8ED26P0418","","0001","8150-01-463-3182","13,577.00","2","1ULP1","W & K CONTAINERS, INC."
"2025/09/25","SPE8ED25P1727","","0001","8150-01-463-3182","4,953.00","2","1ULP1","W & K CONTAINERS, INC."
"2025/08/18","SPE8ED25P1498","","0001","8150-01-463-3182","8,742.00","1","0FXA9","SEA BOX, INC."
"2024/09/13","SPE8ED24P1025","","0001","8150-01-463-3182","11,220.00","3","1ULP1","W & K CONTAINERS, INC."
"2024/05/21","SPE8ED24P0726","","0001","8150-01-463-3182","8,550.00","4","0FXA9","SEA BOX, INC."
"2024/04/04","SPE8ED24P0578","","0001","8150-01-463-3182","6,950.00","1","1ULP1","W & K CONTAINERS, INC."
"2023/06/27","SPE8ED23P0867","","0001","8150-01-463-3182","6,999.00","1","1ULP1","W & K CONTAINERS, INC."
"2022/02/28","SPE8ED22P0499","","0001","8150-01-463-3182","7,065.00","2","0FXA9","SEA BOX, INC."
"2021/04/27","SPE8ED21P0881","","0001","8150-01-463-3182","10,600.00","11","81VU9","INTREPID EAGLE LOGISTICS INC"
"2021/04/13","SPE8ED21P0797","","0001","8150-01-463-3182","9,989.00","1","0FXA9","SEA BOX, INC."
"2021/03/25","SPE8ED21P0764","","0001","8150-01-463-3182","10,350.00","4","1ULP1","W & K CONTAINERS, INC."
"2021/03/22","SPE8ED21P0744","","0001","8150-01-463-3182","10,350.00","4","1ULP1","W & K CONTAINERS, INC."
"2020/02/11","SPE8ED20P0596","","0001","8150-01-463-3182","4,215.00","2","0FXA9","SEA BOX, INC."
"2019/07/31","SPE8ED19P1039","","0001","8150-01-463-3182","3,271.00","3","5EG53","KINGSTONE LOGISTICS"
"2019/03/25","SPE8ED19P0607","","0001","8150-01-463-3182","4,395.00","7","1WWU0","TRS INC."
"2019/02/19","SPE8ED19P0505","","0001","8150-01-463-3182","3,174.00","5","5EG53","KINGSTONE LOGISTICS"
"2018/11/27","SPE8ED19P0209","","0001","8150-01-463-3182","4,170.00","1","5EG53","KINGSTONE LOGISTICS"
