"Date","Contract","Order","Line","NSN","Price","Qty","Cage","Company"
"2026/02/24","SPE8ED26V0197","","0004","8145-01-512-0909","1,179.00","1","54TC1","SHARKCAGE INC."
"2026/02/24","SPE8ED26V0197","","0003","8145-01-512-0909","1,179.00","1","54TC1","SHARKCAGE INC."
"2026/02/24","SPE8ED26V0197","","0002","8145-01-512-0909","1,179.00","1","54TC1","SHARKCAGE INC."
"2026/02/24","SPE8ED26V0197","","0001","8145-01-512-0909","1,179.00","1","54TC1","SHARKCAGE INC."
"2026/02/23","SPE8ED26V0194","","0001","8145-01-512-0909","1,179.00","4","54TC1","SHARKCAGE INC."
"2026/02/23","SPE8ED26V0194","","0002","8145-01-512-0909","1,179.00","4","54TC1","SHARKCAGE INC."
"2026/01/27","SPE8ED26V0145","","0003","8145-01-512-0909","1,179.00","1","54TC1","SHARKCAGE INC."
"2026/01/27","SPE8ED26V0145","","0001","8145-01-512-0909","1,179.00","2","54TC1","SHARKCAGE INC."
"2026/01/27","SPE8ED26V0145","","0005","8145-01-512-0909","1,179.00","1","54TC1","SHARKCAGE INC."
"2026/01/27","SPE8ED26V0145","","0004","8145-01-512-0909","1,179.00","1","54TC1","SHARKCAGE INC."
"2026/01/27","SPE8ED26V0145","","0002","8145-01-512-0909","1,179.00","1","54TC1","SHARKCAGE INC."
"2025/10/20","SPE8ED26P0092","","0002","8145-01-512-0909","1,179.00","1","54TC1","SHARKCAGE INC."
"2025/10/20","SPE8ED26P0092","","0001","8145-01-512-0909","1,179.00","46","54TC1","SHARKCAGE INC."
"2025/09/02","SPE8ED25V0657","","0001","8145-01-512-0909","1,179.00","1","54TC1","SHARKCAGE INC."
"2025/06/24","SPE8ED25V0551","","0001","8145-01-512-0909","1,179.00","1","54TC1","SHARKCAGE INC."
"2025/05/01","SPE8ED25V0458","","0001","8145-01-512-0909","1,061.00","1","54TC1","SHARKCAGE INC."
"2025/03/26","SPE8ED25V0405","","0001","8145-01-512-0909","1,061.00","1","54TC1","SHARKCAGE INC."
"2025/02/10","SPE8ED25V0325","","0001","8145-01-512-0909","1,061.00","6","54TC1","SHARKCAGE INC."
"2024/11/04","SPE8ED25V0119","","0001","8145-01-512-0909","1,061.00","1","54TC1","SHARKCAGE INC."
"2024/08/12","SPE8ED24V0499","","0001","8145-01-512-0909","1,061.00","7","54TC1","SHARKCAGE INC."
"2024/08/08","SPE8ED24V0492","","0001","8145-01-512-0909","1,061.00","10","54TC1","SHARKCAGE INC."
"2024/07/15","SPE8ED24V0464","","0001","8145-01-512-0909","1,061.00","3","54TC1","SHARKCAGE INC."
"2024/03/25","SPE8ED24V0300","","0001","8145-01-512-0909","1,145.00","13","54TC1","SHARKCAGE INC."
"2024/02/12","SPE8ED24V0219","","0001","8145-01-512-0909","1,145.00","1","54TC1","SHARKCAGE INC."
"2024/01/05","SPE8ED24V0160","","0001","8145-01-512-0909","1,145.00","4","54TC1","SHARKCAGE INC."
"2023/09/20","SPE8ED23V0651","","0001","8145-01-512-0909","1,145.00","6","54TC1","SHARKCAGE INC."
"2023/09/18","SPE8ED23V0641","","0002","8145-01-512-0909","1,145.00","2","54TC1","SHARKCAGE INC."
"2023/09/18","SPE8ED23V0641","","0001","8145-01-512-0909","1,145.00","6","54TC1","SHARKCAGE INC."
"2023/02/24","SPE8ED23P0493","","0001","8145-01-512-0909","1,145.00","1","54TC1","SHARKCAGE INC."
"2022/12/20","SPE8ED23P0286","","0002","8145-01-512-0909","1,145.00","2","54TC1","SHARKCAGE INC."
"2022/12/20","SPE8ED23P0286","","0001","8145-01-512-0909","1,145.00","48","54TC1","SHARKCAGE INC."
"2022/12/12","SPE8ED23V0120","","0001","8145-01-512-0909","1,145.00","45","54TC1","SHARKCAGE INC."
"2022/11/28","SPE8ED23V0091","","0001","8145-01-512-0909","1,145.00","83","54TC1","SHARKCAGE INC."
"2022/09/07","SPE8ED22V0495","","0001","8145-01-512-0909","1,145.00","8","54TC1","SHARKCAGE INC."
"2022/06/21","SPE8ED22V0380","","0002","8145-01-512-0909","1,145.00","1","54TC1","SHARKCAGE INC."
"2022/06/21","SPE8ED22V0380","","0001","8145-01-512-0909","1,145.00","51","54TC1","SHARKCAGE INC."
"2022/03/31","SPE8ED22P0592","","0001","8145-01-512-0909","1,145.00","40","54TC1","SHARKCAGE INC."
"2021/11/30","SPE8ED22P0199","","0001","8145-01-512-0909","1,100.00","60","54TC1","SHARKCAGE INC."
"2021/10/25","SPE8ED22V0071","","0001","8145-01-512-0909","1,100.00","12","54TC1","SHARKCAGE INC."
"2021/10/01","SPE8ED22V0005","","0001","8145-01-512-0909","1,100.00","2","54TC1","SHARKCAGE INC."
"2021/04/15","SPE8ED21V0506","","0001","8145-01-512-0909","1,100.00","4","54TC1","SHARKCAGE INC."
"2020/12/22","SPE8ED21V0214","","0001","8145-01-512-0909","1,100.00","5","54TC1","SHARKCAGE INC."
"2020/12/08","SPE8ED21V0183","","0001","8145-01-512-0909","1,100.00","1","54TC1","SHARKCAGE INC."
"2017/04/14","SPE8ED17P0732","","0001","8145-01-512-0909","1,100.00","100","1GTL9","MOBILE SHELTER SYSTEMS USA, IN"
