"Date","Contract","Order","Line","NSN","Price","Qty","Cage","Company"
"2026/03/05","SPE8ED26P0581","","0001","8150-01-463-8553","4,665.00","3","0FXA9","SEA BOX, INC."
"2026/01/14","SPE8ED26P0382","","0001","8150-01-463-8553","5,199.00","1","1ULP1","W & K CONTAINERS, INC."
"2026/01/14","SPE8ED26P0382","","0002","8150-01-463-8553","5,199.00","1","1ULP1","W & K CONTAINERS, INC."
"2025/12/31","SPE8ED26P0326","","0001","8150-01-463-8553","4,774.00","6","0FXA9","SEA BOX, INC."
"2025/10/17","SPE8ED26P0085","","0001","8150-01-463-8553","5,295.00","2","6SD02","NEXGEN COMPOSITES LLC"
"2025/10/17","SPE8ED26P0085","","0002","8150-01-463-8553","5,295.00","2","6SD02","NEXGEN COMPOSITES LLC"
"2025/10/16","SPE8ED26P0080","","0001","8150-01-463-8553","4,980.00","2","6SD02","NEXGEN COMPOSITES LLC"
"2025/09/25","SPE8ED25P1725","","0001","8150-01-463-8553","5,783.00","2","1ULP1","W & K CONTAINERS, INC."
"2025/09/25","SPE8ED25P1725","","0002","8150-01-463-8553","5,783.00","2","1ULP1","W & K CONTAINERS, INC."
"2025/08/25","SPE8ED25P1566","","0001","8150-01-463-8553","7,359.00","2","1ULP1","W & K CONTAINERS, INC."
"2025/08/19","SPE8ED25P1505","","0001","8150-01-463-8553","5,999.00","8","1ULP1","W & K CONTAINERS, INC."
"2025/08/13","SPE8ED25P1442","","0001","8150-01-463-8553","4,520.00","2","6SD02","NEXGEN COMPOSITES LLC"
"2025/08/11","SPE8ED25P1470","","0001","8150-01-463-8553","5,020.00","2","0FXA9","SEA BOX, INC."
"2025/07/29","SPE8ED25P1420","","0001","8150-01-463-8553","8,439.00","38","0FXA9","SEA BOX, INC."
"2025/07/24","SPE8ED25P1407","","0001","8150-01-463-8553","5,150.00","1","6SD02","NEXGEN COMPOSITES LLC"
"2025/07/07","SPE8ED25P1334","","0001","8150-01-463-8553","4,875.00","4","6SD02","NEXGEN COMPOSITES LLC"
"2025/06/25","SPE8ED25P1298","","0001","8150-01-463-8553","7,398.00","1","0FXA9","SEA BOX, INC."
"2025/05/30","SPE8ED25P1188","","0001","8150-01-463-8553","5,762.00","1","0FXA9","SEA BOX, INC."
"2025/05/28","SPE8ED25P1166","","0001","8150-01-463-8553","4,275.00","1","0FXA9","SEA BOX, INC."
"2025/05/16","SPE8ED25P1109","","0001","8150-01-463-8553","7,350.00","2","81VU9","INTREPID EAGLE LOGISTICS INC"
"2025/05/16","SPE8ED25P1108","","0001","8150-01-463-8553","5,999.00","3","1ULP1","W & K CONTAINERS, INC."
"2025/05/08","SPE8ED25P1062","","0001","8150-01-463-8553","4,070.00","10","1ULP1","W & K CONTAINERS, INC."
"2025/04/28","SPE8ED25P1003","","0001","8150-01-463-8553","6,270.00","2","0FXA9","SEA BOX, INC."
"2025/04/10","SPE8ED25P0911","","0001","8150-01-463-8553","4,707.00","10","0FXA9","SEA BOX, INC."
"2025/04/10","SPE8ED25P0911","","0002","8150-01-463-8553","4,707.00","10","0FXA9","SEA BOX, INC."
"2025/04/09","SPE8ED25P0905","","0001","8150-01-463-8553","5,972.00","1","0FXA9","SEA BOX, INC."
"2025/04/08","SPE8ED25P0808","","0001","8150-01-463-8553","6,613.00","10","0FXA9","SEA BOX, INC."
"2025/03/20","SPE8ED25P0786","","0001","8150-01-463-8553","5,999.00","4","1ULP1","W & K CONTAINERS, INC."
"2025/03/20","SPE8ED25P0786","","0002","8150-01-463-8553","5,999.00","4","1ULP1","W & K CONTAINERS, INC."
"2025/03/12","SPE8ED25P0750","","0001","8150-01-463-8553","4,328.00","4","0FXA9","SEA BOX, INC."
"2025/02/04","SPE8ED25P0549","","0001","8150-01-463-8553","4,361.00","4","0FXA9","SEA BOX, INC."
"2025/01/03","SPE8ED25P0424","","0001","8150-01-463-8553","4,887.00","15","0FXA9","SEA BOX, INC."
"2024/12/10","SPE8ED25P0196","","0002","8150-01-463-8553","7,840.00","67","0FXA9","SEA BOX, INC."
"2024/12/10","SPE8ED25P0196","","0001","8150-01-463-8553","7,840.00","217","0FXA9","SEA BOX, INC."
"2024/10/30","SPE8ED25P0170","","0001","8150-01-463-8553","6,585.00","2","1ULP1","W & K CONTAINERS, INC."
"2024/09/24","SPE8ED24P1069","","0001","8150-01-463-8553","5,063.00","4","0FXA9","SEA BOX, INC."
"2024/09/13","SPE8ED24P0526","","0001","8150-01-463-8553","4,962.00","3","0FXA9","SEA BOX, INC."
"2024/08/16","SPE8ED24P0932","","0001","8150-01-463-8553","5,198.00","40","0FXA9","SEA BOX, INC."
"2024/08/02","SPE8ED24P0896","","0001","8150-01-463-8553","7,080.00","3","81VU9","INTREPID EAGLE LOGISTICS INC"
"2024/07/10","SPE8ED24P0832","","0001","8150-01-463-8553","5,363.00","28","1ULP1","W & K CONTAINERS, INC."
"2024/06/10","SPE8ED24C0007","","0002","8150-01-463-8553","7,747.00","75","0FXA9","SEA BOX, INC."
"2024/06/10","SPE8ED24C0007","","0003","8150-01-463-8553","8,735.00","250","0FXA9","SEA BOX, INC."
"2024/06/10","SPE8ED24C0007","","0004","8150-01-463-8553","7,488.00","414","0FXA9","SEA BOX, INC."
"2024/06/10","SPE8ED24C0007","","0001","8150-01-463-8553","7,534.00","418","0FXA9","SEA BOX, INC."
"2024/06/07","SPE8ED24P0768","","0001","8150-01-463-8553","6,089.00","4","0FXA9","SEA BOX, INC."
"2024/05/06","SPE8ED24P0680","","0001","8150-01-463-8553","7,999.00","1","1ULP1","W & K CONTAINERS, INC."
"2024/05/03","SPE8ED24P0671","","0001","8150-01-463-8553","7,384.00","1","1ULP1","W & K CONTAINERS, INC."
"2024/05/02","SPE8ED24P0667","","0001","8150-01-463-8553","4,931.00","7","0FXA9","SEA BOX, INC."
"2024/04/23","SPE8ED24P0636","","0001","8150-01-463-8553","6,579.00","19","1ULP1","W & K CONTAINERS, INC."
"2024/04/23","SPE8ED24P0637","","0001","8150-01-463-8553","5,773.00","20","1ULP1","W & K CONTAINERS, INC."
"2024/04/03","SPE8ED24C0006","","0002","8150-01-463-8553","7,250.00","312","81VU9","INTREPID EAGLE LOGISTICS INC"
"2024/04/03","SPE8ED24C0006","","0001","8150-01-463-8553","7,200.00","440","81VU9","INTREPID EAGLE LOGISTICS INC"
"2024/03/15","SPE8ED24P0493","","0001","8150-01-463-8553","6,309.00","3","0FXA9","SEA BOX, INC."
"2024/02/22","SPE8ED24P0468","","0001","8150-01-463-8553","4,719.00","4","0FXA9","SEA BOX, INC."
"2024/02/20","SPE8ED24C0004","","0002","8150-01-463-8553","7,669.00","278","1ULP1","W & K CONTAINERS, INC."
"2024/02/20","SPE8ED24C0004","","0001","8150-01-463-8553","7,669.00","328","1ULP1","W & K CONTAINERS, INC."
"2024/02/20","SPE8ED24C0004","","0003","8150-01-463-8553","7,669.00","394","1ULP1","W & K CONTAINERS, INC."
"2024/02/07","SPE8ED24P0239","","0001","8150-01-463-8553","6,288.00","1","0FXA9","SEA BOX, INC."
