"Date","Contract","Order","Line","NSN","Price","Qty","Cage","Company"
"2026/03/05","SPE8ED26P0592","","0001","8150-01-463-8555","8,999.00","1","1ULP1","W & K CONTAINERS, INC."
"2025/07/08","SPE8ED25P1340","","0001","8150-01-463-8555","10,271.00","1","0FXA9","SEA BOX, INC."
"2025/05/23","SPE8ED25P1145","","0002","8150-01-463-8555","7,209.00","10","1ULP1","W & K CONTAINERS, INC."
"2025/05/23","SPE8ED25P1145","","0001","8150-01-463-8555","7,209.00","20","1ULP1","W & K CONTAINERS, INC."
"2025/01/30","SPE8ED25P0536","","0001","8150-01-463-8555","6,469.00","2","1ULP1","W & K CONTAINERS, INC."
"2025/01/15","SPE8ED25P0451","","0001","8150-01-463-8555","6,999.00","3","1ULP1","W & K CONTAINERS, INC."
"2025/01/08","SPE8ED25P0430","","0001","8150-01-463-8555","12,388.00","2","1ULP1","W & K CONTAINERS, INC."
"2024/11/08","SPE8ED25P0167","","0001","8150-01-463-8555","9,999.00","1","1ULP1","W & K CONTAINERS, INC."
"2024/10/24","SPE8ED25P0010","","0001","8150-01-463-8555","6,513.00","4","1ULP1","W & K CONTAINERS, INC."
"2024/10/21","SPE8ED25P0115","","0001","8150-01-463-8555","9,675.00","1","0FXA9","SEA BOX, INC."
"2024/07/30","SPE8ED24P0528","","0001","8150-01-463-8555","6,599.00","4","1ULP1","W & K CONTAINERS, INC."
"2024/07/06","SPE8ED24P0825","","0001","8150-01-463-8555","10,608.00","1","1ULP1","W & K CONTAINERS, INC."
"2024/07/06","SPE8ED24P0824","","0001","8150-01-463-8555","12,773.00","1","1ULP1","W & K CONTAINERS, INC."
"2024/05/15","SPE8ED24P0673","","0001","8150-01-463-8555","9,599.00","20","1ULP1","W & K CONTAINERS, INC."
"2024/05/13","SPE8ED24P0705","","0001","8150-01-463-8555","7,999.00","1","1ULP1","W & K CONTAINERS, INC."
"2024/03/15","SPE8ED24P0518","","0001","8150-01-463-8555","8,392.00","1","1ULP1","W & K CONTAINERS, INC."
"2024/02/08","SPE8ED24P0447","","0001","8150-01-463-8555","11,199.00","1","1ULP1","W & K CONTAINERS, INC."
"2023/03/22","SPE8ED23P0388","","0001","8150-01-463-8555","8,999.00","2","1ULP1","W & K CONTAINERS, INC."
"2022/12/12","SPE8ED23P0269","","0001","8150-01-463-8555","10,897.00","1","1ULP1","W & K CONTAINERS, INC."
"2022/11/29","SPE8ED23P0078","","0001","8150-01-463-8555","7,650.00","6","81VU9","INTREPID EAGLE LOGISTICS INC"
"2022/09/01","SPE8ED22P0924","","0001","8150-01-463-8555","8,980.00","3","81VU9","INTREPID EAGLE LOGISTICS INC"
"2022/05/03","SPE8ED22P0665","","0001","8150-01-463-8555","10,430.00","1","0FXA9","SEA BOX, INC."
"2022/03/07","SPE8ED22P0532","","0001","8150-01-463-8555","9,693.00","1","0FXA9","SEA BOX, INC."
"2022/03/07","SPE8ED22P0529","","0001","8150-01-463-8555","11,848.00","2","0FXA9","SEA BOX, INC."
"2022/03/07","SPE8ED22P0531","","0001","8150-01-463-8555","11,130.00","3","0FXA9","SEA BOX, INC."
"2022/02/28","SPE8ED22P0496","","0001","8150-01-463-8555","9,749.00","1","1ULP1","W & K CONTAINERS, INC."
"2021/11/04","SPE8ED22P0138","","0006","8150-01-463-8555","10,808.00","1","1ULP1","W & K CONTAINERS, INC."
