"Date","Contract","Order","Line","NSN","Price","Qty","Cage","Company"
"2025/06/17","SPE8ED25P1268","","0001","8150-01-574-1682","4,999.00","6","1ULP1","W & K CONTAINERS, INC."
"2025/06/03","SPE8ED25P1196","","0002","8150-01-574-1682","6,539.00","1","1ULP1","W & K CONTAINERS, INC."
"2025/06/03","SPE8ED25P1196","","0003","8150-01-574-1682","6,539.00","1","1ULP1","W & K CONTAINERS, INC."
"2025/06/03","SPE8ED25P1196","","0004","8150-01-574-1682","6,539.00","1","1ULP1","W & K CONTAINERS, INC."
"2025/06/03","SPE8ED25P1196","","0005","8150-01-574-1682","6,539.00","1","1ULP1","W & K CONTAINERS, INC."
"2025/06/03","SPE8ED25P1196","","0006","8150-01-574-1682","6,539.00","1","1ULP1","W & K CONTAINERS, INC."
"2025/06/03","SPE8ED25P1196","","0008","8150-01-574-1682","6,539.00","1","1ULP1","W & K CONTAINERS, INC."
"2025/06/03","SPE8ED25P1196","","0001","8150-01-574-1682","6,539.00","3","1ULP1","W & K CONTAINERS, INC."
"2025/06/03","SPE8ED25P1196","","0007","8150-01-574-1682","6,539.00","3","1ULP1","W & K CONTAINERS, INC."
"2025/06/02","SPE8ED25P1190","","0001","8150-01-574-1682","7,395.00","82","6SD02","NEXGEN COMPOSITES LLC"
"2024/09/25","SPE8ED24P1062","","0001","8150-01-574-1682","7,215.00","1","0FXA9","SEA BOX, INC."
"2024/09/25","SPE8ED24P1062","","0002","8150-01-574-1682","7,215.00","1","0FXA9","SEA BOX, INC."
"2024/09/25","SPE8ED24P1062","","0003","8150-01-574-1682","7,215.00","1","0FXA9","SEA BOX, INC."
"2024/09/25","SPE8ED24P1062","","0004","8150-01-574-1682","7,215.00","1","0FXA9","SEA BOX, INC."
"2024/09/25","SPE8ED24P1062","","0005","8150-01-574-1682","7,215.00","1","0FXA9","SEA BOX, INC."
"2024/09/25","SPE8ED24P1062","","0006","8150-01-574-1682","7,215.00","1","0FXA9","SEA BOX, INC."
"2024/09/25","SPE8ED24P1062","","0007","8150-01-574-1682","7,215.00","1","0FXA9","SEA BOX, INC."
"2024/09/25","SPE8ED24P1062","","0008","8150-01-574-1682","7,215.00","1","0FXA9","SEA BOX, INC."
"2024/09/25","SPE8ED24P1062","","0009","8150-01-574-1682","7,215.00","1","0FXA9","SEA BOX, INC."
"2024/09/25","SPE8ED24P1062","","0010","8150-01-574-1682","7,215.00","1","0FXA9","SEA BOX, INC."
"2024/09/25","SPE8ED24P1062","","0011","8150-01-574-1682","7,215.00","1","0FXA9","SEA BOX, INC."
"2024/09/25","SPE8ED24P1075","","0001","8150-01-574-1682","8,647.00","1","0FXA9","SEA BOX, INC."
"2024/09/16","SPE8ED24P1033","","0001","8150-01-574-1682","7,034.00","1","0FXA9","SEA BOX, INC."
"2024/09/16","SPE8ED24P1033","","0002","8150-01-574-1682","7,034.00","1","0FXA9","SEA BOX, INC."
"2024/09/16","SPE8ED24P1033","","0003","8150-01-574-1682","7,034.00","1","0FXA9","SEA BOX, INC."
"2024/09/16","SPE8ED24P1033","","0004","8150-01-574-1682","7,034.00","1","0FXA9","SEA BOX, INC."
"2024/09/16","SPE8ED24P1033","","0005","8150-01-574-1682","7,034.00","1","0FXA9","SEA BOX, INC."
"2024/09/16","SPE8ED24P1033","","0006","8150-01-574-1682","7,034.00","1","0FXA9","SEA BOX, INC."
"2024/09/16","SPE8ED24P1033","","0007","8150-01-574-1682","7,034.00","1","0FXA9","SEA BOX, INC."
"2024/09/16","SPE8ED24P1033","","0008","8150-01-574-1682","7,034.00","1","0FXA9","SEA BOX, INC."
"2024/09/16","SPE8ED24P1033","","0009","8150-01-574-1682","7,034.00","1","0FXA9","SEA BOX, INC."
"2024/09/16","SPE8ED24P1033","","0010","8150-01-574-1682","7,034.00","1","0FXA9","SEA BOX, INC."
"2024/09/16","SPE8ED24P1033","","0011","8150-01-574-1682","7,034.00","1","0FXA9","SEA BOX, INC."
"2024/09/16","SPE8ED24P1033","","0012","8150-01-574-1682","7,034.00","1","0FXA9","SEA BOX, INC."
