"Date","Contract","Order","Line","NSN","Price","Qty","Cage","Company"
"2025/05/28","SPE8ED25P1165","","0001","8150-01-463-3177","4,441.00","5","0FXA9","SEA BOX, INC."
"2024/10/01","SPE8ED25P0047","","0001","8150-01-463-3177","5,329.00","5","0FXA9","SEA BOX, INC."
"2024/09/05","SPE8ED24P0986","","0001","8150-01-463-3177","8,999.00","2","1ULP1","W & K CONTAINERS, INC."
"2024/07/05","SPE8ED24P0689","","0001","8150-01-463-3177","4,478.00","3","0FXA9","SEA BOX, INC."
"2024/06/04","SPE8ED24P0658","","0001","8150-01-463-3177","5,131.00","16","1ULP1","W & K CONTAINERS, INC."
"2024/05/07","SPE8ED24P0692","","0001","8150-01-463-3177","6,383.00","1","1ULP1","W & K CONTAINERS, INC."
"2024/01/26","SPE8ED24P0397","","0001","8150-01-463-3177","5,435.00","2","0FXA9","SEA BOX, INC."
"2024/01/26","SPE8ED24P0403","","0001","8150-01-463-3177","6,139.00","2","1ULP1","W & K CONTAINERS, INC."
"2023/06/12","SPE8ED23P0593","","0001","8150-01-463-3177","5,177.00","3","1ULP1","W & K CONTAINERS, INC."
"2023/03/24","SPE8ED23P0595","","0001","8150-01-463-3177","5,725.00","4","0FXA9","SEA BOX, INC."
"2022/11/18","SPE8ED23P0181","","0001","8150-01-463-3177","6,609.00","2","1ULP1","W & K CONTAINERS, INC."
"2022/11/18","SPE8ED23P0181","","0002","8150-01-463-3177","6,609.00","2","1ULP1","W & K CONTAINERS, INC."
"2022/10/05","SPE8ED23P0044","","0002","8150-01-463-3177","7,150.00","1","81VU9","INTREPID EAGLE LOGISTICS INC"
"2022/10/05","SPE8ED23P0044","","0001","8150-01-463-3177","7,150.00","2","81VU9","INTREPID EAGLE LOGISTICS INC"
"2022/10/05","SPE8ED23P0044","","0003","8150-01-463-3177","7,150.00","2","81VU9","INTREPID EAGLE LOGISTICS INC"
"2022/09/07","SPE8ED22P0992","","0001","8150-01-463-3177","7,450.00","1","81VU9","INTREPID EAGLE LOGISTICS INC"
"2022/09/01","SPE8ED22P0978","","0001","8150-01-463-3177","8,257.00","1","0FXA9","SEA BOX, INC."
"2022/08/25","SPE8ED22P0942","","0001","8150-01-463-3177","7,050.00","2","81VU9","INTREPID EAGLE LOGISTICS INC"
"2022/08/25","SPE8ED22P0942","","0002","8150-01-463-3177","7,050.00","2","81VU9","INTREPID EAGLE LOGISTICS INC"
"2022/02/28","SPE8ED22P0493","","0001","8150-01-463-3177","8,427.00","1","0FXA9","SEA BOX, INC."
"2021/11/15","SPE8ED22P0179","","0001","8150-01-463-3177","6,297.00","2","0FXA9","SEA BOX, INC."
"2021/11/15","SPE8ED22P0175","","0001","8150-01-463-3177","5,245.00","3","1ULP1","W & K CONTAINERS, INC."
"2021/11/15","SPE8ED22P0171","","0001","8150-01-463-3177","5,638.00","3","1ULP1","W & K CONTAINERS, INC."
"2021/11/15","SPE8ED22P0176","","0001","8150-01-463-3177","6,248.00","3","0FXA9","SEA BOX, INC."
"2021/11/15","SPE8ED22P0169","","0001","8150-01-463-3177","7,452.00","3","1ULP1","W & K CONTAINERS, INC."
"2021/11/15","SPE8ED22P0172","","0001","8150-01-463-3177","7,466.00","3","1ULP1","W & K CONTAINERS, INC."
"2021/11/15","SPE8ED22P0173","","0001","8150-01-463-3177","7,466.00","3","1ULP1","W & K CONTAINERS, INC."
"2021/11/04","SPE8ED22P0135","","0001","8150-01-463-3177","8,696.00","1","81VU9","INTREPID EAGLE LOGISTICS INC"
"2021/10/05","SPE8ED22P0040","","0001","8150-01-463-3177","6,773.00","5","0FXA9","SEA BOX, INC."
"2021/05/03","SPE8ED21P0923","","0001","8150-01-463-3177","6,163.00","1","0FXA9","SEA BOX, INC."
"2021/03/09","SPE8ED21P0676","","0001","8150-01-463-3177","6,753.00","1","0FXA9","SEA BOX, INC."
"2020/11/06","SPE8ED21P0210","","0001","8150-01-463-3177","4,850.00","1","1ULP1","W & K CONTAINERS INC"
"2020/08/24","SPE8ED20P1207","","0001","8150-01-463-3177","3,390.00","2","5EG53","KINGSTONE LOGISTICS"
"2020/08/04","SPE8ED20P1200","","0001","8150-01-463-3177","3,293.00","2","0FXA9","SEA BOX, INC."
"2020/07/21","SPE8ED20P1150","","0001","8150-01-463-3177","2,895.00","5","5EG53","KINGSTONE LOGISTICS"
"2020/07/20","SPE8ED20P1149","","0001","8150-01-463-3177","3,284.00","3","0FXA9","SEA BOX, INC."
"2020/07/17","SPE8ED20P1145","","0001","8150-01-463-3177","3,315.00","2","5EG53","KINGSTONE LOGISTICS"
"2020/07/07","SPE8ED20P1055","","0001","8150-01-463-3177","3,145.00","3","1VHB0","AFFORDABLE STORAGE CONTAINERS"
"2020/06/16","SPE8ED20P1002","","0001","8150-01-463-3177","3,123.00","3","1VHB0","AFFORDABLE STORAGE CONTAINERS"
"2020/06/12","SPE8ED20P0893","","0001","8150-01-463-3177","3,718.00","5","0FXA9","SEA BOX, INC."
"2020/06/11","SPE8ED20P0971","","0001","8150-01-463-3177","3,805.00","7","81VU9","INTREPID EAGLE LOGISTICS INC"
"2020/06/11","SPE8ED20P0971","","0002","8150-01-463-3177","3,805.00","29","81VU9","INTREPID EAGLE LOGISTICS INC"
"2020/05/18","SPE8ED20P0877","","0001","8150-01-463-3177","2,740.00","3","1WWU0","TRS INC."
"2020/05/08","SPE8ED20P0847","","0001","8150-01-463-3177","3,335.00","4","0FXA9","SEA BOX, INC."
"2020/04/28","SPE8ED20P0846","","0001","8150-01-463-3177","2,888.00","3","1WWU0","TRS INC."
"2020/04/10","SPE8ED20P0780","","0001","8150-01-463-3177","3,150.00","3","5EG53","KINGSTONE LOGISTICS"
"2020/04/10","SPE8ED20P0752","","0001","8150-01-463-3177","3,200.00","3","5EG53","KINGSTONE LOGISTICS"
"2020/04/02","SPE8ED20P0750","","0001","8150-01-463-3177","3,620.00","3","5EG53","KINGSTONE LOGISTICS"
"2020/03/27","SPE8ED20P0731","","0001","8150-01-463-3177","2,846.00","3","1WWU0","TRS INC."
"2020/03/06","SPE8ED20P0616","","0001","8150-01-463-3177","2,882.00","3","5EG53","KINGSTONE LOGISTICS"
"2020/02/14","SPE8ED20P0611","","0001","8150-01-463-3177","2,233.00","5","1WWU0","TRS INC."
"2020/02/14","SPE8ED20P0613","","0001","8150-01-463-3177","2,297.00","5","1WWU0","TRS INC."
"2020/01/14","SPE8ED20P0498","","0002","8150-01-463-3177","2,835.00","7","76RW2","VIZOCOM ICT LLC"
"2020/01/14","SPE8ED20P0498","","0001","8150-01-463-3177","2,835.00","29","76RW2","VIZOCOM ICT LLC"
"2019/12/06","SPE8ED20P0357","","0001","8150-01-463-3177","3,149.00","1","5EG53","KINGSTONE LOGISTICS"
"2019/12/06","SPE8ED20P0332","","0001","8150-01-463-3177","4,814.00","1","0FXA9","SEA BOX, INC."
"2019/11/25","SPE8ED20P0310","","0001","8150-01-463-3177","2,920.00","12","0FXA9","SEA BOX, INC."
"2019/11/25","SPE8ED20P0310","","0002","8150-01-463-3177","2,920.00","37","0FXA9","SEA BOX, INC."
"2019/08/15","SPE8ED19P1108","","0001","8150-01-463-3177","3,789.00","1","0FXA9","SEA BOX, INC."
"2019/08/15","SPE8ED19P1111","","0001","8150-01-463-3177","3,789.00","1","0FXA9","SEA BOX, INC."
"2019/07/31","SPE8ED19P1036","","0001","8150-01-463-3177","3,260.00","1","5EG53","KINGSTONE LOGISTICS"
"2019/07/31","SPE8ED19P1036","","0002","8150-01-463-3177","3,260.00","1","5EG53","KINGSTONE LOGISTICS"
"2019/07/17","SPE8ED19P1011","","0001","8150-01-463-3177","2,446.00","2","0FXA9","SEA BOX, INC."
"2019/07/17","SPE8ED19P1013","","0002","8150-01-463-3177","3,188.26","8","0FXA9","SEA BOX, INC."
"2019/07/17","SPE8ED19P1013","","0001","8150-01-463-3177","3,188.26","31","0FXA9","SEA BOX, INC."
"2019/06/17","SPE8ED19P0737","","0001","8150-01-463-3177","2,450.00","2","0FXA9","SEA BOX, INC."
"2019/06/05","SPE8ED19P0882","","0001","8150-01-463-3177","2,728.00","5","1ULP1","W & K CONTAINERS INC"
"2019/06/05","SPE8ED19P0882","","0002","8150-01-463-3177","2,728.00","7","1ULP1","W & K CONTAINERS INC"
