"Date","Contract","Order","Line","NSN","Price","Qty","Cage","Company"
"2026/02/25","SPE8ED26P0544","","0001","8150-01-481-3741","12,773.00","1","0FXA9","SEA BOX, INC."
"2025/08/05","SPE8ED25P1449","","0001","8150-01-481-3741","7,537.50","4","6SD02","NEXGEN COMPOSITES LLC"
"2025/07/31","SPE8ED25P1441","","0001","8150-01-481-3741","7,795.00","2","6SD02","NEXGEN COMPOSITES LLC"
"2025/07/21","SPE8ED25P1387","","0001","8150-01-481-3741","7,450.00","1","6SD02","NEXGEN COMPOSITES LLC"
"2025/05/05","SPE8ED25P1052","","0001","8150-01-481-3741","8,225.00","2","0FXA9","SEA BOX, INC."
"2025/04/08","SPE8ED25P0891","","0001","8150-01-481-3741","7,943.00","2","0FXA9","SEA BOX, INC."
"2025/04/04","SPE8ED25P0867","","0001","8150-01-481-3741","7,495.00","10","6SD02","NEXGEN COMPOSITES LLC"
"2025/03/03","SPE8ED25P0699","","0001","8150-01-481-3741","8,768.00","1","0FXA9","SEA BOX, INC."
"2025/01/10","SPE8ED25P0440","","0001","8150-01-481-3741","7,946.00","10","0FXA9","SEA BOX, INC."
"2024/12/20","SPE8ED25P0282","","0001","8150-01-481-3741","12,457.00","2","1ULP1","W & K CONTAINERS, INC."
"2024/11/14","SPE8ED25P0241","","0001","8150-01-481-3741","7,399.00","2","0FXA9","SEA BOX, INC."
"2024/08/28","SPE8ED24P0954","","0001","8150-01-481-3741","8,675.00","1","0FXA9","SEA BOX, INC."
"2024/06/26","SPE8ED24P0653","","0001","8150-01-481-3741","7,339.00","2","1ULP1","W & K CONTAINERS, INC."
"2024/06/24","SPE8ED24P0802","","0001","8150-01-481-3741","8,219.00","1","1ULP1","W & K CONTAINERS, INC."
"2024/06/21","SPE8ED24P0773","","0001","8150-01-481-3741","7,695.00","2","0FXA9","SEA BOX, INC."
"2023/12/14","SPE8ED24P0279","","0001","8150-01-481-3741","7,911.00","2","0FXA9","SEA BOX, INC."
"2023/05/10","SPE8ED23P0702","","0001","8150-01-481-3741","8,402.00","2","0FXA9","SEA BOX, INC."
