"Date","Contract","Order","Line","NSN","Price","Qty","Cage","Company"
"2023/09/27","SPE8ED23P1063","","0001","8150-01-483-9121","5,389.00","2","1ULP1","W & K CONTAINERS, INC."
"2023/09/27","SPE8ED23P1063","","0002","8150-01-483-9121","5,389.00","2","1ULP1","W & K CONTAINERS, INC."
"2023/03/07","SPE8ED23P0365","","0001","8150-01-483-9121","6,149.00","16","0FXA9","SEA BOX, INC."
"2022/11/14","SPE8ED23P0174","","0001","8150-01-483-9121","10,145.00","1","0FXA9","SEA BOX, INC."
"2022/02/14","SPE8ED22P0455","","0001","8150-01-483-9121","8,498.00","1","0FXA9","SEA BOX, INC."
"2021/07/21","SPE8ED21P1042","","0001","8150-01-483-9121","6,501.00","2","0FXA9","SEA BOX, INC."
"2021/02/19","SPE8ED21P0608","","0001","8150-01-483-9121","4,989.00","4","0FXA9","SEA BOX, INC."
"2021/02/19","SPE8ED21P0608","","0002","8150-01-483-9121","4,989.00","4","0FXA9","SEA BOX, INC."
"2021/02/19","SPE8ED21P0608","","0003","8150-01-483-9121","4,989.00","4","0FXA9","SEA BOX, INC."
"2021/02/19","SPE8ED21P0608","","0004","8150-01-483-9121","4,989.00","4","0FXA9","SEA BOX, INC."
"2021/02/19","SPE8ED21P0608","","0005","8150-01-483-9121","4,989.00","4","0FXA9","SEA BOX, INC."
"2021/02/19","SPE8ED21P0608","","0006","8150-01-483-9121","4,989.00","4","0FXA9","SEA BOX, INC."
"2021/02/19","SPE8ED21P0608","","0007","8150-01-483-9121","4,989.00","4","0FXA9","SEA BOX, INC."
"2021/02/19","SPE8ED21P0608","","0008","8150-01-483-9121","4,989.00","4","0FXA9","SEA BOX, INC."
"2021/02/19","SPE8ED21P0608","","0009","8150-01-483-9121","4,989.00","4","0FXA9","SEA BOX, INC."
"2021/02/19","SPE8ED21P0608","","0010","8150-01-483-9121","4,989.00","4","0FXA9","SEA BOX, INC."
"2021/02/19","SPE8ED21P0608","","0011","8150-01-483-9121","4,989.00","4","0FXA9","SEA BOX, INC."
