"Date","Contract","Order","Line","NSN","Price","Qty","Cage","Company"
"2025/08/19","SPE8ED25P1506","","0001","8150-01-501-2741","8,815.00","9","81VU9","INTREPID EAGLE LOGISTICS INC"
"2025/08/13","SPE8ED25P1490","","0001","8150-01-501-2741","8,783.00","2","6SD02","NEXGEN COMPOSITES LLC"
"2025/08/12","SPE8ED25P1474","","0001","8150-01-501-2741","7,990.00","4","6SD02","NEXGEN COMPOSITES LLC"
"2025/07/02","SPE8ED25P1319","","0001","8150-01-501-2741","11,347.00","1","1ULP1","W & K CONTAINERS, INC."
"2025/07/01","SPE8ED25P1317","","0001","8150-01-501-2741","7,170.00","3","0FXA9","SEA BOX, INC."
"2025/05/21","SPE8ED25P1125","","0001","8150-01-501-2741","6,995.00","6","0FXA9","SEA BOX, INC."
"2025/05/13","SPE8ED25P1075","","0001","8150-01-501-2741","8,289.00","3","1ULP1","W & K CONTAINERS, INC."
"2025/05/13","SPE8ED25P1075","","0002","8150-01-501-2741","8,289.00","4","1ULP1","W & K CONTAINERS, INC."
"2025/05/07","SPE8ED25P1063","","0001","8150-01-501-2741","10,999.00","2","1ULP1","W & K CONTAINERS, INC."
"2025/04/09","SPE8ED25P0898","","0001","8150-01-501-2741","7,991.00","10","0FXA9","SEA BOX, INC."
"2025/03/11","SPE8ED25P0742","","0001","8150-01-501-2741","9,845.00","1","0FXA9","SEA BOX, INC."
"2025/02/27","SPE8ED25P0661","","0001","8150-01-501-2741","7,325.00","2","0FXA9","SEA BOX, INC."
"2024/11/27","SPE8ED25P0324","","0001","8150-01-501-2741","8,999.00","1","1ULP1","W & K CONTAINERS, INC."
"2024/11/27","SPE8ED25P0324","","0002","8150-01-501-2741","8,999.00","1","1ULP1","W & K CONTAINERS, INC."
"2024/11/27","SPE8ED25P0324","","0003","8150-01-501-2741","8,999.00","1","1ULP1","W & K CONTAINERS, INC."
"2024/11/27","SPE8ED25P0324","","0004","8150-01-501-2741","8,999.00","1","1ULP1","W & K CONTAINERS, INC."
"2024/11/27","SPE8ED25P0324","","0005","8150-01-501-2741","8,999.00","1","1ULP1","W & K CONTAINERS, INC."
