"Date","Contract","Order","Line","NSN","Price","Qty","Cage","Company"
"2026/02/19","SPE8ED26P0526","","0001","8150-01-483-9123","8,413.00","2","1ULP1","W & K CONTAINERS, INC."
"2026/02/11","SPE8ED26P0482","","0001","8150-01-483-9123","4,977.00","3","81VU9","INTREPID EAGLE LOGISTICS INC"
"2026/02/11","SPE8ED26P0482","","0002","8150-01-483-9123","4,977.00","3","81VU9","INTREPID EAGLE LOGISTICS INC"
"2026/02/11","SPE8ED26P0482","","0003","8150-01-483-9123","4,977.00","3","81VU9","INTREPID EAGLE LOGISTICS INC"
"2026/02/11","SPE8ED26P0482","","0004","8150-01-483-9123","4,977.00","3","81VU9","INTREPID EAGLE LOGISTICS INC"
"2026/01/29","SPE8ED26P0434","","0001","8150-01-483-9123","5,592.00","30","81VU9","INTREPID EAGLE LOGISTICS INC"
"2026/01/22","SPE8ED26P0410","","0001","8150-01-483-9123","10,013.00","2","0FXA9","SEA BOX, INC."
"2026/01/20","SPE8ED26P0229","","0002","8150-01-483-9123","6,571.71","35","6SD02","NEXGEN COMPOSITES LLC"
"2026/01/20","SPE8ED26P0229","","0001","8150-01-483-9123","6,565.14","55","6SD02","NEXGEN COMPOSITES LLC"
"2026/01/20","SPE8ED26P0261","","0001","8150-01-483-9123","6,440.64","69","6SD02","NEXGEN COMPOSITES LLC"
"2026/01/20","SPE8ED26P0261","","0003","8150-01-483-9123","6,250.79","111","6SD02","NEXGEN COMPOSITES LLC"
"2026/01/20","SPE8ED26P0261","","0002","8150-01-483-9123","6,580.30","134","6SD02","NEXGEN COMPOSITES LLC"
"2026/01/20","SPE8ED26P0261","","0004","8150-01-483-9123","6,217.45","140","6SD02","NEXGEN COMPOSITES LLC"
"2026/01/20","SPE8ED26P0261","","0006","8150-01-483-9123","6,217.45","140","6SD02","NEXGEN COMPOSITES LLC"
"2026/01/20","SPE8ED26P0261","","0005","8150-01-483-9123","6,022.82","148","6SD02","NEXGEN COMPOSITES LLC"
"2026/01/20","SPE8ED26P0243","","0002","8150-01-483-9123","6,562.67","171","6SD02","NEXGEN COMPOSITES LLC"
"2026/01/20","SPE8ED26P0243","","0001","8150-01-483-9123","6,837.57","171","6SD02","NEXGEN COMPOSITES LLC"
"2026/01/20","SPE8ED26P0261","","0007","8150-01-483-9123","6,820.92","208","6SD02","NEXGEN COMPOSITES LLC"
"2026/01/15","SPE8ED26P0386","","0001","8150-01-483-9123","5,795.00","15","6SD02","NEXGEN COMPOSITES LLC"
"2025/12/11","SPE8ED26P0292","","0001","8150-01-483-9123","9,961.00","2","0FXA9","SEA BOX, INC."
"2025/11/07","SPE8ED26P0173","","0001","8150-01-483-9123","6,564.00","3","0FXA9","SEA BOX, INC."
"2025/11/07","SPE8ED26P0173","","0002","8150-01-483-9123","6,564.00","3","0FXA9","SEA BOX, INC."
"2025/09/24","SPE8ED25P1715","","0001","8150-01-483-9123","6,075.00","3","0FXA9","SEA BOX, INC."
"2025/07/17","SPE8ED25P1375","","0001","8150-01-483-9123","6,162.00","1","6SD02","NEXGEN COMPOSITES LLC"
"2025/07/17","SPE8ED25P1375","","0002","8150-01-483-9123","6,162.00","1","6SD02","NEXGEN COMPOSITES LLC"
"2025/07/17","SPE8ED25P1371","","0001","8150-01-483-9123","4,751.00","6","6SD02","NEXGEN COMPOSITES LLC"
"2025/07/16","SPE8ED25P1364","","0001","8150-01-483-9123","7,489.00","10","1ULP1","W & K CONTAINERS, INC."
"2025/06/02","SPE8ED25P1200","","0001","8150-01-483-9123","7,449.00","1","1ULP1","W & K CONTAINERS, INC."
"2025/05/22","SPE8ED25P1142","","0001","8150-01-483-9123","10,883.00","1","0FXA9","SEA BOX, INC."
"2025/05/12","SPE8ED25P1085","","0001","8150-01-483-9123","6,750.00","2","6SD02","NEXGEN COMPOSITES LLC"
"2025/05/05","SPE8ED25P1051","","0001","8150-01-483-9123","6,938.00","1","0FXA9","SEA BOX, INC."
"2025/05/05","SPE8ED25P1051","","0002","8150-01-483-9123","6,938.00","2","0FXA9","SEA BOX, INC."
"2025/04/10","SPE8ED25P0904","","0001","8150-01-483-9123","7,791.00","22","1ULP1","W & K CONTAINERS, INC."
"2025/03/06","SPE8ED25P0718","","0001","8150-01-483-9123","8,915.00","23","0FXA9","SEA BOX, INC."
"2025/03/04","SPE8ED25P0706","","0001","8150-01-483-9123","5,815.00","1","0FXA9","SEA BOX, INC."
"2025/03/04","SPE8ED25P0706","","0002","8150-01-483-9123","5,815.00","3","0FXA9","SEA BOX, INC."
"2025/03/04","SPE8ED25P0706","","0003","8150-01-483-9123","5,815.00","3","0FXA9","SEA BOX, INC."
"2025/03/03","SPE8ED25P0665","","0001","8150-01-483-9123","5,989.00","6","1ULP1","W & K CONTAINERS, INC."
"2025/01/22","SPE8ED25P0428","","0001","8150-01-483-9123","6,903.00","3","1ULP1","W & K CONTAINERS, INC."
"2025/01/22","SPE8ED25P0428","","0002","8150-01-483-9123","6,903.00","3","1ULP1","W & K CONTAINERS, INC."
"2025/01/15","SPE8ED25P0444","","0001","8150-01-483-9123","7,349.00","4","0FXA9","SEA BOX, INC."
"2024/12/06","SPE8ED25P0338","","0001","8150-01-483-9123","5,050.00","6","0FXA9","SEA BOX, INC."
"2024/11/18","SPE8ED25P0257","","0004","8150-01-483-9123","7,280.00","2","0FXA9","SEA BOX, INC."
"2024/11/18","SPE8ED25P0257","","0001","8150-01-483-9123","7,280.00","3","0FXA9","SEA BOX, INC."
"2024/11/18","SPE8ED25P0257","","0002","8150-01-483-9123","7,280.00","3","0FXA9","SEA BOX, INC."
"2024/11/18","SPE8ED25P0257","","0003","8150-01-483-9123","7,280.00","3","0FXA9","SEA BOX, INC."
"2024/10/16","SPE8ED25P0008","","0001","8150-01-483-9123","7,361.00","6","0FXA9","SEA BOX, INC."
"2024/08/02","SPE8ED24P0895","","0001","8150-01-483-9123","5,738.00","1","0FXA9","SEA BOX, INC."
"2024/08/02","SPE8ED24P0895","","0003","8150-01-483-9123","5,738.00","7","0FXA9","SEA BOX, INC."
"2024/08/02","SPE8ED24P0895","","0002","8150-01-483-9123","5,738.00","9","0FXA9","SEA BOX, INC."
"2024/06/25","SPE8ED24P0707","","0001","8150-01-483-9123","5,842.00","4","1ULP1","W & K CONTAINERS, INC."
"2024/06/25","SPE8ED24P0707","","0002","8150-01-483-9123","5,842.00","4","1ULP1","W & K CONTAINERS, INC."
"2024/06/25","SPE8ED24P0707","","0003","8150-01-483-9123","5,842.00","4","1ULP1","W & K CONTAINERS, INC."
"2024/06/25","SPE8ED24P0707","","0004","8150-01-483-9123","5,842.00","4","1ULP1","W & K CONTAINERS, INC."
"2024/06/25","SPE8ED24P0707","","0005","8150-01-483-9123","5,842.00","4","1ULP1","W & K CONTAINERS, INC."
"2024/06/25","SPE8ED24P0707","","0006","8150-01-483-9123","5,842.00","4","1ULP1","W & K CONTAINERS, INC."
"2024/05/08","SPE8ED24P0684","","0001","8150-01-483-9123","6,200.00","10","0FXA9","SEA BOX, INC."
"2024/03/05","SPE8ED24P0283","","0001","8150-01-483-9123","5,738.00","6","0FXA9","SEA BOX, INC."
