"Date","Contract","Order","Line","NSN","Price","Qty","Cage","Company"
"2026/02/12","SPE8ED26P0494","","0001","8150-01-533-8673","6,792.00","6","0FXA9","SEA BOX, INC."
"2026/01/29","SPE8ED26P0435","","0001","8150-01-533-8673","6,215.00","8","0FXA9","SEA BOX, INC."
"2025/12/11","SPE8ED26P0283","","0001","8150-01-533-8673","6,482.00","10","0FXA9","SEA BOX, INC."
"2025/10/16","SPE8ED26P0083","","0001","8150-01-533-8673","6,899.00","2","6SD02","NEXGEN COMPOSITES LLC"
"2025/09/24","SPE8ED25P1712","","0001","8150-01-533-8673","6,996.00","6","0FXA9","SEA BOX, INC."
"2025/09/24","SPE8ED25P1709","","0001","8150-01-533-8673","7,095.00","6","6SD02","NEXGEN COMPOSITES LLC"
"2025/06/27","SPE8ED25P1308","","0001","8150-01-533-8673","6,990.00","3","6SD02","NEXGEN COMPOSITES LLC"
"2025/06/17","SPE8ED25P1273","","0001","8150-01-533-8673","6,450.00","6","6SD02","NEXGEN COMPOSITES LLC"
"2025/06/17","SPE8ED25P1269","","0001","8150-01-533-8673","6,563.00","6","0FXA9","SEA BOX, INC."
"2025/01/08","SPE8ED25P0426","","0001","8150-01-533-8673","6,243.00","4","0FXA9","SEA BOX, INC."
"2025/01/03","SPE8ED25P0411","","0002","8150-01-533-8673","6,010.00","3","0FXA9","SEA BOX, INC."
"2025/01/03","SPE8ED25P0411","","0003","8150-01-533-8673","6,010.00","3","0FXA9","SEA BOX, INC."
"2025/01/03","SPE8ED25P0411","","0001","8150-01-533-8673","6,010.00","6","0FXA9","SEA BOX, INC."
"2024/12/31","SPE8ED25P0410","","0002","8150-01-533-8673","6,668.00","2","0FXA9","SEA BOX, INC."
"2024/12/31","SPE8ED25P0410","","0001","8150-01-533-8673","6,668.00","3","0FXA9","SEA BOX, INC."
"2024/12/17","SPE8ED25P0352","","0001","8150-01-533-8673","7,803.00","2","0FXA9","SEA BOX, INC."
"2024/12/09","SPE8ED25P0356","","0001","8150-01-533-8673","7,239.00","3","1ULP1","W & K CONTAINERS, INC."
"2024/11/26","SPE8ED25P0293","","0001","8150-01-533-8673","5,953.00","6","0FXA9","SEA BOX, INC."
"2024/10/01","SPE8ED25P0046","","0002","8150-01-533-8673","5,811.00","6","0FXA9","SEA BOX, INC."
"2024/10/01","SPE8ED25P0046","","0001","8150-01-533-8673","5,811.00","9","0FXA9","SEA BOX, INC."
