"Date","Contract","Order","Line","NSN","Price","Qty","Cage","Company"
"2025/08/15","SPE8ED25P1501","","0001","8150-01-513-4913","14,843.00","8","1ULP1","W & K CONTAINERS, INC."
"2025/08/08","SPE8ED25P1463","","0001","8150-01-513-4913","12,725.00","2","1ULP1","W & K CONTAINERS, INC."
"2025/07/08","SPE8ED25P1333","","0001","8150-01-513-4913","6,999.00","2","1ULP1","W & K CONTAINERS, INC."
"2025/02/11","SPE8ED25P0573","","0001","8150-01-513-4913","11,575.00","4","1ULP1","W & K CONTAINERS, INC."
"2025/01/16","SPE8ED25P0427","","0001","8150-01-513-4913","10,999.00","2","1ULP1","W & K CONTAINERS, INC."
"2024/11/26","SPE8ED25P0305","","0001","8150-01-513-4913","14,239.00","6","1ULP1","W & K CONTAINERS, INC."
"2024/06/03","SPE8ED24P0747","","0001","8150-01-513-4913","16,800.00","1","1ULP1","W & K CONTAINERS, INC."
"2024/05/31","SPE8ED24P0597","","0001","8150-01-513-4913","11,650.00","8","81VU9","INTREPID EAGLE LOGISTICS INC"
"2023/07/24","SPE8ED23P0928","","0001","8150-01-513-4913","8,950.00","2","81VU9","INTREPID EAGLE LOGISTICS INC"
"2023/07/13","SPE8ED23P0900","","0001","8150-01-513-4913","14,169.00","2","1ULP1","W & K CONTAINERS, INC."
"2022/06/22","SPE8ED22P0782","","0001","8150-01-513-4913","14,049.00","2","1ULP1","W & K CONTAINERS, INC."
"2021/12/03","SPE8ED22P0228","","0001","8150-01-513-4913","14,489.00","20","1ULP1","W & K CONTAINERS, INC."
"2021/04/29","SPE8ED21P0865","","0001","8150-01-513-4913","13,815.00","3","81VU9","INTREPID EAGLE LOGISTICS INC"
"2021/04/12","SPE8ED21P0824","","0001","8150-01-513-4913","14,399.00","2","1ULP1","W & K CONTAINERS, INC."
"2021/03/23","SPE8ED21P0745","","0001","8150-01-513-4913","9,885.00","20","81VU9","INTREPID EAGLE LOGISTICS INC"
"2021/03/18","SPE8ED21P0681","","0001","8150-01-513-4913","13,978.00","2","1ULP1","W & K CONTAINERS, INC."
"2021/01/07","SPE8ED21P0250","","0001","8150-01-513-4913","12,211.00","2","1ULP1","W & K CONTAINERS, INC."
"2020/12/21","SPE8ED21P0373","","0001","8150-01-513-4913","10,250.00","66","81VU9","INTREPID EAGLE LOGISTICS INC"
"2020/11/02","SPE8ED21P0197","","0001","8150-01-513-4913","9,706.00","20","81VU9","INTREPID EAGLE LOGISTICS INC"
"2020/09/03","SPE8ED20P1291","","0001","8150-01-513-4913","8,785.00","2","0FXA9","SEA BOX, INC."
"2020/08/28","SPE8ED20P1292","","0001","8150-01-513-4913","9,706.00","10","81VU9","INTREPID EAGLE LOGISTICS INC"
"2020/08/27","SPE8ED20P1059","","0001","8150-01-513-4913","11,891.00","6","1ULP1","W & K CONTAINERS INC"
"2019/11/27","SPE8ED20P0176","","0002","8150-01-513-4913","12,179.00","1","0FXA9","SEA BOX, INC."
"2019/11/27","SPE8ED20P0176","","0001","8150-01-513-4913","12,179.00","4","0FXA9","SEA BOX, INC."
"2019/11/15","SPE8ED20P0175","","0001","8150-01-513-4913","9,647.00","4","0FXA9","SEA BOX, INC."
"2019/05/02","SPE8ED19P0731","","0001","8150-01-513-4913","9,600.00","5","0K8P6","MALOY MOBILE STORAGE, INC."
"2019/02/01","SPE8ED19P0399","","0002","8150-01-513-4913","8,300.00","4","0K8P6","MALOY MOBILE STORAGE, INC."
"2019/02/01","SPE8ED19P0397","","0001","8150-01-513-4913","8,807.00","2","0FXA9","SEA BOX INC"
"2019/02/01","SPE8ED19P0399","","0001","8150-01-513-4913","8,300.00","2","0K8P6","MALOY MOBILE STORAGE, INC."
"2018/12/10","SPE8ED19P0279","","0001","8150-01-513-4913","10,314.00","3","1ULP1","W & K CONTAINERS INC"
"2018/02/20","SPE8ED18P0533","","0001","8150-01-513-4913","11,179.00","2","1ULP1","W & K CONTAINERS INC"
"2017/09/11","SPE8ED17P1315","","0001","8150-01-513-4913","10,029.00","2","1ULP1","W & K CONTAINERS INC"
"2017/09/06","SPE8ED17P1294","","0001","8150-01-513-4913","8,758.00","3","0K8P6","MALOY MOBILE STORAGE, INC."
"2017/02/21","SPE8ED17P0527","","0001","8150-01-513-4913","12,750.00","1","1ULP1","W & K CONTAINERS INC"
"2016/12/30","SPE8ED17P0299","P000","0001","8150-01-513-4913","7,100.00","4","067A4","WS ACQUISITION, LLC DBA WESTER"
"2016/12/30","SPE8ED17P0299","","0001","8150-01-513-4913","7,100.00","4","067A4","WS ACQUISITION, LLC DBA WESTER"
"2016/10/11","SPE8ED17P0030","","0001","8150-01-513-4913","7,828.00","3","1ULP1","W & K CONTAINERS INC"
"2016/09/12","SPE8ED16M1120","","0001","8150-01-513-4913","8,000.00","5","1ULP1","W & K CONTAINERS INC"
"2016/07/22","SPE8ED16M0868","","0001","8150-01-513-4913","9,935.00","1","64H21","LTA LOGISTICS, INC."
"2016/01/15","SPE8ED16M0363","","0001","8150-01-513-4913","10,769.00","4","1ULP1","W & K CONTAINERS INC"
